span,IGNORANCE TYPE
Packages usually are initially comprised of the essential interventions and then increase in complexity over time according to local needs and capacity.,1
"The functionality of health systems, such as human resource capacity, health facility infrastructure, supply and demand systems, financial resources, government stewardship, district-level management and use of data, will also determine the coverage, quality and rate of change within the continuum of care [28].",1
"Closing gaps in coverage, equity and quality\nIn order for health services to save the maximum number of lives, coverage, quality and equity need to be high; thus ensuring high coverage of care means reaching every woman, mother-to-be, mother, newborn, child and family with targeted interventions.",1
"Providing equitable care means ensuring care for all according to need, rather than income, gender or other social grouping.",1
This holds true for the existing inequalities in care within and across high-income as well as low- and middle-income countries.,1
"Previous papers in this supplement have identified gaps in coverage, quality, equity and metrics for care during preconception, pregnancy and care of preterm newborns [4-6].",1
"[""Current coverage levels for eight indicators across the continuum of care, chosen by the United Nations Commission on Information and Accountability for Women's and Children's Health, are tracked for the 75 priority Countdown to 2015 countries which collectively account for 90% of maternal, newborn and child deaths [29].""]",1
"Currently, essential care reaches only half of the people in need (Figure3), and there is a wide variation in coverage levels among countries, with some countries achieving nearly universal coverage and others reaching less than a quarter of the population.",1
"Demand for family planning satisfied and antenatal care coverage, even though feasible through primary care services, still leave out many women, especially the poorest.",1
"In addition, quality gaps are a missed opportunity for reaching families; for example, when a midwife is present at birth but is not equipped to prevent post partum haemorrhage or to resuscitate a baby who does not breathe [5,6].",1
"Substantial progress is still needed for the reduction of maternal and newborn deaths, especially for effective, high quality at the vital contact times (e.g., skilled attendant at birth and postnatal care) [29].",1
"Currently, there are no routine data available for many of the interventions for preterm birth prevention and care.",1
"A research pipeline to address preterm birth\nGreater investment in research and, in particular, into discovery of the many complex and interrelated factors causing preterm birth is needed to strengthen prevention and offers a potential over the longer term for significant reductions in mortality, childhood disability and healthcare expenditure.",1
"For care of preterm babies, the emphasis is on rapidly scaling up implementations, so that the maximum number of preterm babies and their mothers benefit.",1
Implementation research is needed to understand the most efficient means of scaling up evidenced based solutions.,1
"In this way, hundreds of thousands of lives could be saved with the application of current knowledge.",1
"Hence, there will not be a single solution, but rather an array of solutions that address the various biological, clinical, behavioural and social risk factors that result in preterm birth.",1
"This supplement identifies risks for preterm birth and the solutions needed to reduce those risks across the RMNCH continuum; yet for many of these risks, we do not have effective solutions.",1
"A strategic research approach is needed to understand why babies are born preterm or as stillbirths, how to identify women at risk, to test strategies for prevention and care, and reduce death and disability rates for preterm neonates.",1
"For the preterm prevention research agenda, the greatest emphasis is on discovery and descriptive research, which is a longer-term investment.",1
"For the premature baby care agenda, the greatest emphasis is on development and delivery research, with a shorter timeline to impact at scale.",1
"Descriptive research\nImproved and consistently applied epidemiologic definitions and methods, with clearly defined preterm phenotypes, are the foundation for improved understanding of the burden of preterm birth [31,32] and addressing the multiple and often interrelated causes of preterm birth.",1
Simpler and lower-cost methods for measuring gestational age are particularly needed in low- and middle-income countries where the burden of preterm birth is highest.,1
"Social and racial disparities in preterm birth rates are a major issue, yet remain poorly understood.",1
"Another important need is for standardised methods for diagnosing and treating prematurity-related impairment in childhood and more consistent measures and timing for assessing multi-domain impairments [33,34].",1
"Discovery research\nDiscovery research focuses on better understanding the causes and mechanisms of preterm birth and elucidating factors that regulate uterine quiescence, initiation of labour, and the multiple host, agent, and environmental factors that cause aberrations in these normal processes of pregnancy.",1
"Understanding the reasons for racial and ethnic disparities in preterm birth will advance the field of pregnancy health broadly, as well as accelerate solutions for those populations most in need.",1
"A multi-disciplinary approach is needed to identify women at risk and discover new strategies for prevention including potential biomarkers, such as genomic, microbial, immunologic, and hormonal factors.",1
"Although infectious and inflammatory processes contribute to a high proportion of early spontaneous preterm births [35], antibiotic treatment of reproductive tract infections, especially bacterial vaginosis and other remote site infections, has generally failed to reduce preterm risk [36].",1
"Many pre-existing chronic conditions and medical complications of pregnancy may result in increased risk of preterm delivery, such as pre-eclampsia, hypertension, aberrations in placentation and placental growth, diabetes and infectious diseases.",1
"Identifying mechanisms of these conditions, and strategies for early detection, prevention, and care, represent an important need for reducing the global burden of preterm birth.",1
New strategies for prevention are particularly urgent for use in low- and middle-income settings where rates are highest.,1
"Development research\nEquipment and commodities are considered essential for neonatal care units in high-income countries, yet for many such units in low-income settings, basic equipment and essential medicines are not available or functional.",1
"Development of robust, fit-for-purpose equipment, is a critical next frontier for referral care for premature babies in the settings where most die, especially for care in hospitals [6].",1
"Some examples include technologies for ventilatory support, novel surfactant formulations, safe and effective intravenous fluid and drug administration, devices for testing bilirubin levels for jaundice and innovative phototherapy equipment [6].",1
New and effective methods for monitoring and management of maternal complications and preterm labour could make a major contribution.,1
"Commodities, such as antenatal corticosteroids, could reach more women and babies though innovation for example in single-dose syringes or, ideally, needle-free devices [37].",1
"In many high-income countries and those with emerging economies, there is evidence of an increase in late preterm deliveries due to elective inductions and caesareans without clear medical indication [38].",1
More information is urgently needed from both providers and patients on the reasons for these shifts in clinical practice and how to promote more conservative obstetric management.,1
The vast majority of published studies on neonatal care relate to high-technology care in high-income settings [39].,1
"Implementation research from low- and middle-income settings is critical to inform and accelerate the scale up of high-impact care, such as KMC and neonatal resuscitation [19,21,40].",1
"Evaluation of context-specific neonatal care packages regarding outcome, cost and economic results is important, including adaptations such as task shifting to various cadres and use of innovative technologies [41].",1
"There is also a need to understand how to screen more effectively for and treat possible prematurity-related cognitive, motor and behavioural disabilities, including in older children.",1
"In addition, the economics of preterm birth prevention and care, including the cost-benefit and cost-effectiveness of interventions delivered singly or as a package across the continuum of care and in different settings and populations as well as the costs of doing nothing, need to be better studied [12,42].",1
"Building the platform to accelerate research\nUnderlying this entire research agenda is the development and implementation of the capacity to advance the science of prevention of preterm birth, manage preterm labour and improve care of premature babies.",1
"Standard case definitions of the types and causes of preterm birth are being developed [31,32] and will be critical to accelerating discovery and making comparisons across studies from basic science to clinical trials and program evaluation.",1
"Multi-country studies in middle- and low-income countries tracking pregnant women with improved and accurate gestational dating may help contribute to improved pregnancy monitoring and a better understanding of all pregnancy outcomes for women, stillbirths and newborns.",1
"Improved communication and collaboration among researchers investigating these linked outcomes will provide an opportunity to accelerate the discovery, development and delivery of innovation, especially across disciplines and between laboratory benches and remote and under-resourced hospitals.",1
"Expanding training, research opportunities and mentorship for researchers in low-income settings hold great promise in developing a pipeline of expertise to advance the science with the skills to use this science effectively to promote change [30].",1
"Potential for lives saved\nTo understand the impact of evidence-based interventions on deaths due to complications of preterm birth, we considered analyses including historical data from high income countries (Figure4), recent change in middle income countries (Figures5and6) and a new analysis using lives saved modelling.",1
"History lessons from neonatal mortality reduction in high income countries\nThe historical data from the United States and United Kingdom (Figure4) shows that a moderate increase in coverage of selected interventions results in a mortality reduction, even in the absence of neonatal intensive care.",1
"A number of lessons can be drawn from this historical data:\nBasic care and infection case management interventions have an effect on neonatal deaths and on deaths amongst moderate and late preterm births, which account for over 80% of preterm births.",1
"More targeted care is necessary for reducing deaths among babies 28 to <32 weeks and this reduction could be accelerated as higher-impact interventions are now known, such as antenatal corticosteroids, surfactant, KMC and other enhanced methods of infant warming and feeding which were not available in the mid-20th century in the United States and United Kingdom.",1
"Intensive care may be necessary to reduce deaths among extremely premature babies (< 28 weeks), who account for 5% of all premature babies though a larger proportion of deaths.",1
"[""Lives saved modelling for preterm mortality reduction\nA Lives Saved Tool ( LiST ) analysis examining projected lives saved with interventions for preterm birth was conducted for 75 Countdown to 2015 priority countries (These countries are: Afghanistan, Angola, Azerbaijan, Bangladesh, Benin, Bolivia, Botswana, Brazil, Burkina Faso, Burundi, Cambodia, Cameroon, Central African Republic, Chad, China, Comoros, Congo, Democratic Republic of the Congo, Côte d'Ivoire, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, The Gambia, Ghana, Guatemala, Guinea, Guinea-Bissau, Haiti, India, Indonesia, Iraq, Kenya, Democratic Republic of Korea, Kyrgyz Republic, Lao People's Democratic Republic, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mexico, Morocco, Mozambique, Myanmar, Nepal, Niger, Nigeria, Pakistan, Papua New Guinea, Peru, Philippines, Rwanda, Sao Tome and Principe, Senegal, Sierra Leone, Solomon Islands, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tajikistan, United Republic of Tanzania, Togo, Turkmenistan, Uganda, Uzbekistan, Vietnam, Yemen, Zambia, and Zimbabwe.).""]",1
"The modelling methods have been widely published including discussions of the limitations, which are particularly related to the lack of coverage data for many of the specific interventions [44-47].",1
We considered the period from 2010 to 2015 and then through 2025 to allow for a more feasible time frame to scale up care and progress on the prevention agenda.,1
"The results of the LiST analysis found that 84% of premature babies (more than 921,000 lives) could be saved in 2025 if these interventions were made universally available (95%).",1
"Full coverage of antenatal corticosteroids alone resulted in high mortality reductions, a 41% decrease from 2010 [20].",1
"Implementing KMC alone also suggests that a high reduction of deaths could be achieved [21], averting approximately 531,000 neonatal deaths in 2025.",1
"If these two interventions were added to existing health system packages, especially noting the recent shifts to more facility births in Africa and Asia, then a high impact is possible even in a relatively short time frame.",1
"Note that obstetric care would also have an impact, but is not estimated separately\n\nTargets for action by 2025\nThe Born Too Soon report initiated a process towards achieving goals for preterm birth prevention and presented a new goal for the reduction of deaths due to complications of preterm birth (Figure7) [48].",1
"The latter goal was set through consultation by a group of technical experts, and several analyses were undertaken to inform this target, notably (1) projections by country of the deaths due to preterm birth from now until 2025, assuming no change in trends and assuming expected changes in Gross National Income (GNI); (2) reduction in preterm-specific neonatal mortality if the historical trends from the United Kingdom or the United States (Figure4) were applied or if more rapid recent reductions in middle-income countries were applied (Figures5and6); (3) preterm-specific neonatal mortality reductions predicted based on coverage changes according to the Lives Saved Tool Modelling (Table2).",1
"Scenario 1: ""Business as usual""\nShould governments and the global community take no further direct action to address deaths due to preterm birth, mortality will decline by 24% by 2025 according to an analysis of regional trends over the past decade and forward projection (or 16%, if the projection is based on forecasted GNI change) (Figure4).",1
"Given this scenario and taking into account changing numbers of births, the global total of preterm deaths will not reduce significantly by 2025, with around 900,000 premature babies continuing to die every year.",1
Scenario 2: Countries take action to catch up with top performers within their region\nPreterm mortality could be halved by 2025 if governments took action now to match the top performers within their regions or to match the historical reductions in the United States and the United Kingdom from basic interventions before widespread use of intensive care (Figure4).,1
"The examples of Sri Lanka and Turkey (see Figure5) present examples of significant reduction in mortality, halving deaths in 10 years linked to scale up of intensive care.",1
Even those countries with higher mortality rates that are not yet ready to scale up intensive care could see a 50% reduction as shown in the mid-20th century in the United States and the United Kingdom.,1
"This reduction is achievable with improved essential care of premature babies and better case management of infections and respiratory distress syndrome, especially since the deaths of moderately-preterm babies are the most common and preventable ones.",1
"There are high-impact, cost-effective interventions currently at low coverage [5,6], such as antenatal corticosteroids and KMC, that could significantly accelerate progress, which were not available in the United States and the United Kingdom in the middle of the 20th century when the neonatal mortality rate (NMR) was significantly reduced.",1
"Hence, it would be expected, with the inclusion of these and other innovations, that mortality reduction could be more rapid than for the historical examples.",1
"Scenario 3: Countries achieve universal coverage of basic interventions\nShould governments adopt universal coverage of interventions (95%) ensuring that every woman and child who needs an intervention receives it, then, according to the LiST analysis (Table2) and the historical data (Figure4), countries could achieve an 84% reduction of 1.1 million deaths due to preterm birth complications.",1
"While ensuring a 95% coverage rate is ideal and would result in a major mortality reduction, this process will take time.",1
"Initiating these changes can start to move countries toward their goal of preterm mortality reduction while also preventing death due to other causes of newborn death, as well as maternal deaths and stillbirths, through shared interventions such as skilled care at birth.",1
Call to action\nBorn Too Soon is sobering in the news of a large burden and in the personal stories of loss behind that burden.,1
"Yet this is also a story of hope in the significant opportunities for change, especially as we approach the final sprint for the MDG 4 target and aim to maintain momentum beyond 2015.",1
These first-ever country estimates of preterm birth leave us without the excuse of ignorance [3].,1
"The problem is increasing - for the countries with 20-year trend data, the majority show an increase in preterm birth rates [3].",1
"Additionally, the burden is not shared equally, with the impact of preterm birth falling most severely on the poorest families and in low- and middle-income countries where health systems are less prepared to respond.",1
"Preterm birth is a problem that we all share; therefore, the solutions must also be shared, and won through cooperation, collaboration and coordination of the many constituencies and stakeholders.",1
"A number of specific actions, pursued by all partners and applied across the RMNCH continuum of care, will help prevent preterm birth and associated mortality, and have an immediate, profound and sustained impact on human capital.",1
Invest\nBring both financial and other resources to address maternal and newborn health and the burden of preterm birth.,1
"Implement\n• Adapt integrated packages of care, considering contexts, and tailored to local health service delivery channels.",1
"• Increase reach of existing preventive interventions in the preconception period, especially family planning, and including adolescent-friendly services.",1
"• Ensure that every woman receives the high-quality care she needs during pregnancy, birth and postnatally, especially if she is at risk of preterm birth.",1
"There should be greater emphasis on the universal provision of antenatal corticosteroids, building on the work of the UN Commission on Life-Saving Commodities for Women and Children as an opportunity to accelerate progress.",1
"• Undertake immediate action to scale up KMC as a standard of care for all preterm babies under 2,000 grams, regardless of resource setting.",1
• Improve methods for diagnosing and treating prematurity-related impairment in childhood.,1
"• Ensure that every family has the support they need, immediately after birth of a premature baby, following its loss, or living with a child with prematurity-associated disability.",1
"Parents, advocates and civil society have captured the attention of governments and monitored progress in the United States through support of an annual Premature Birth Report Card.",1
"The Report Card, a familiar means of assessing progress for school-age children, has been a powerful tool used in the United States to prevent preterm birth and its serious health consequences.",1
Transparency and objectivity of the data and analysis are important factors in the success of the Report Cards.,1
"[""Sustained effort by healthcare leaders and advocates at all levels, inside and outside of government, has elevated the issue of preterm birth on the nation's health agenda, contributing to an announcement of new federal resources to test promising practices in February 2012.""]",1
"As federal and state governments devote attention and resources to the problem, the Report Cards will continue to mobilise stakeholders and mark progress.",1
"More information is available athttp://www.marchofdimes.com/mission/prematurity-reportcard.aspx\n\nInform\nImprove the data for preterm birth rates, mortality, impairment and their causes, with regular tracking of coverage, quality and equity gaps, as is done through Countdown to 2015 and linked to the work of the Commission for Information and Accountability using the data for action and accountability, including the establishment of national birth registrations.",1
"Innovate\nConduct multi-country collaborative research on the:\n• Etiology of preterm birth, advancing the understanding of strategies to prevent and treat maternal health conditions associated with preterm birth (e.g., pre-eclampsia and gestational diabetes) and improving identification of diagnostic markers and related screening tools.",1
• Implementation research to develop and deliver innovations to reach the poorest.,1
"This agenda is ambitious, yet it can and must be accomplished if the actions are to be given the visibility, funding and attention they deserve.",1
"To be successful in our goals, the constituencies identified must work together collaboratively and in partnership in ways that are transparent to all, vigorous and accountable.",1
"Caption (TABLE-WRAP): TABLE 3\n\nEveryone has a role to play: actions for the six key constituency groups involved in Every Women Every ChildGovernments and policy-makers at local, national, regional and global levels:Invest • Set national targets for improved survival of premature babies and increase funding to ensuring equitable access to quality care to meet these targets by 2025.",1
"Implement • Strengthen health systems for quality maternal and neonatal care, including improved community awareness and demand for RMNCH services and adopt policies to promote universal access to quality preconception and maternal and perinatal services.",1
"Innovate • Promote the discovery, development and delivery of affordable and essential medicines, new technologies and novel models for training and services to prevent preterm birth and improve care of premature babies.",1
"Inform • Improve systems for collecting, evaluating and disseminating data on preterm birth rates, mortality, disability, quality of life and equitable coverage of evidence-based interventions to track progress towards MDGs 4 and 5 for maternal and child survival.",1
"The United Nations and other multilateral organistions:Invest • Support countries develop and align their national health plans, including costing and tracking implementation to achieve the health MDGs and preterm birth mortality-reduction targets.",1
"[""Implement • Define norms and guidelines to support efforts to improve women's and children's health, and encourage their adoption through provision of technical assistance and programmatic support for the prevention and treatment of preterm births.""]",1
"Innovate • Generate and disseminate evidence on preterm birth and provide a platform for sharing best practices, and use the UN Commodities Commission to address gaps for essential equipment and medicines (e.g., antenatal corticosteroids).",1
"Inform • Support the production, dissemination and use of coverage data for evidence-based interventions through the Countdown to 2015 and Commission for Information and Accountability through the independent Expert Review Group.",1
Donors and philanthropic institutions:Invest • Provide sustained long-term support in line with national health policies and RMNCH plans that incorporate preterm births and are harmonised with other related global health initiatives.,1
Innovate • Support high-priority research efforts to address solution gaps and implementation research to inform the scale up of evidence-based interventions to reduce preterm deaths.,1
Inform • Promote transparent tracking of commitments and accountability and of long-term improvements in national health management and information systems.,1
The business community:Invest • Invest additional resources to develop and adapt devices and commodities to prevent and treat preterm birth in low-income settings using innovative partnerships and business models.,1
Implement • Scale up best practices and partner with the public sector to improve service delivery and infrastructure for prevention and management of preterm birth.,1
"Innovate • Develop affordable new diagnostics, medicines, technologies and other interventions, including social and behavioural change, for preterm birth and make them available to the most vulnerable and marginalised.",1
Inform • Use and strengthen existing tracking systems for commodities and devices to improve supply chain logistics.,1
Academic and research institutions:Invest • Agree upon and promote an innovative research agenda for prevention of preterm birth and improved pregnancy outcomes and implementation research to reduce deaths from preterm birth.,1
"Implement • Build capacity at research institutions, especially in low- and middle-income countries, and train professionals.",1
"Innovate • Advance policy development by improving the metrics for impairment outcomes as well as preterm birth rates, and link to other pregnancy outcomes, reporting on trends and emerging issues relating to preterm births.",1
Inform • Strengthen global networks to disseminate new research findings and best practice related to preterm birth through leveraging the momentum from Born Too Soon and commitments of these institutions.,1
"Health care workers and their professional organisations:Invest • Advocate for and participate in evidence-based training, deployment and retention of workers with the necessary skills to address the burden of preterm birth.",1
Implement • Use evidence-based standards to prevent or treat preterm births; implement training; and update curricula with evidence-based interventions.,1
"Innovate • Work in partnership to provide universal access to the essential package of interventions, including both prevention and care, and involving task shifting where appropriate.",1
"Inform • Improve data collection to track preterm births and measurements, such as consistent assessment of gestational age, birthweight, cause of death, data on impairment and retinopathy of prematurity.",1
"Civil society:Invest • Advocate for increased attention to the health of women, newborns and children through strengthening parent groups and conducting national campaigns focusing on preterm birth.",1
Implement • Strengthen community and local capabilities to scale up implementation of interventions for preterm birth and support families who have lost babies or require long-term support for disability.,1
"Innovate • Develop and test innovative approaches to deliver essential services for prevention and care, particularly ones aimed at the most vulnerable and marginalised people.",1
"Inform • Educate, engage and mobilise communities to improve health education and care, beginning in adolescence; promote cost-effective solutions; track progress and hold all stakeholders at global, regional, national and local levels accountable for their commitments; promote accountability through the issuance of annual Countdown to 2015 country data profiles and global and national reports that document preterm birth rates and associated mortality and coverage of evidence-based interventions.",1
Caption (FIG): FIGURE 10\n\nThe United Nations - Life-saving Commodities for Women and Children-- potential for action to reduce preterm deaths .,1
"All of the partners, donors and contributors involved in the Born Too Soon movement see the report and this supplement as important next steps towards a world where every woman, every newborn and every child is given the best chance to survive and thrive.",1
"Likewise it should be unacceptable for almost 3 million newborns, to die, including those who are born too soon.",1
Over three-quarters of premature babies who die could be saved if basic care reached them and their mothers.,1
Rapid progress is possible.,1
"At the same time, research and innovation for preterm birth prevention is urgent.",1
"These actions would reduce disability and chronic disease, improve reproductive and maternal health, and build sustainable health systems.",1
We need more frontline health workers who are skilled and confident in newborn care.,1
"We need facilities equipped with life-saving commodities, and girls, and women who are educated, and enabled, can protect their own health, and that of their babies.",1
Differential Expression of Placental Glucocorticoid Receptors and Growth Arrest-Specific Transcript 5 in Term and Preterm Pregnancies: Evidence for Involvement of Maternal Stress\n\nAbstract\nPregnancy-specific stress predicts birth outcomes.,1
We hypothesized that there is a maternal stress-GR interaction that can influence fetal birth weight.,1
"[""This study examined the relationship between mothers' stress and attitude towards their pregnancies, placental glucocorticoid receptors (GRs) and growth arrest-specific transcript 5 (GAS5) expression, and the status of GR polymorphism, with their infants' birth weights.""]",1
"GAS5 and GR α were the predominant transcripts in both term and preterm placentas, with GAS5 being primarily localized in the syncytiotrophoblasts.",1
"In an attempt to mimic moderate and high stress environment in vitro , BeWo and JEG-3 cytotrophoblast cell lines were treated with 10\u2009nM–1000\u2009nM cortisol.",1
"Only expression of GAS5 was significantly upregulated by cortisol in all treatments compared with basal levels, but none of the GRs changed expression significantly.",1
"In an attempt to assess a stress versus gene interaction, we studied four GR polymorphisms.",1
"In the homozygous group for Tth111 I polymorphism, mothers with negative attitudes towards the pregnancy gave birth to infants with significantly lower birth weights compared to women with positive/neutral attitudes.",1
"However, placental GAS5 levels were inversely correlated with maternal stress.",1
This study points towards a potential gene-environment interaction that could be of predictive value for fetal weight.,1
Introduction\nPregnancy is associated with major physiological and future psychosocial changes and adaptation to these changes is crucial for normal fetal development and for healthy infant-mother relationships.,1
Maternal pregnancy-specific stress may be a more powerful contributor to birth outcomes than general stress [1].,1
"To date, four splice variants of the GR gene have been reported, formed by alternative splicing, termed GR α , GR β , GR γ , and GR-P [2].",1
Numerous studies have also reported the expression of different GR splice variants in different cell and tissue types [3–6].,1
"In a recent study by Kino and colleagues it was demonstrated that GAS5 ncRNA may be a repressor for the GR by acting as a decoy “glucocorticoid response element (GRE),” thus, competing with DNA GREs for binding to the GR.",1
Changes in the epigenetic regulation of the fetal GR promoter have been associated with exposure to prenatal maternal stress [9] reflecting a possible effect of maternal stress on the expression and function of the GR in the fetus.,1
"A GR Bcl I polymorphism has been associated with increased glucocorticoid sensitivity and was overrepresented in pregnant women with pathological, fetomaternal immune adaptation.",1
"Indeed, a number of polymorphisms have been described in the gene coding for the GR although it is still unclear whether the variability in the glucocorticoid responses observed is due to the polymorphisms or to other factors [10].",1
This sensitivity could be one mechanism linking maternal stress to fetal development.,1
"Only few of these polymorphisms are functionally relevant and these are the Tth111 I, the ER22/23EK, the N363S, the—already mentioned— Bcl I, and the GR-9 β .",1
"Studies have shown that at least three polymorphisms are associated with altered glucocorticoid sensitivity and also with changes in body composition and metabolic parameters [10,11], which could affect fetal development as well.",1
"[""This study examined the relationship between mothers' stress levels and attitude towards their pregnancies, placental GR and GAS5 expression, and the status of GR polymorphism, with their infants' birth weights.""]",1
We also examined the maternal attitude versus gene interaction in relation to fetal birth weight.,1
"Moreover, we tested the effect of cortisol on GR splicing and GAS5 expression of BeWo and JEG-3 placental cells, in an attempt to resemble a low, moderate, and high stress milieu in vitro .",1
The exact cause of maternal stress was not identified.,1
"[""We also tested the relationships between continuous predictors (women's age, stress) and infant weight, using Pearson correlations and partial correlations (when adjusting for age and BMI) and using\u2009 t -tests for dichotomous predictors (e.g., planned pregnancy) and ANOVA for testing the relationship between attitude type and infant birth weight, while controlling statistically for relevant confounders such as mothers' age, BMI, pregnancy planning, and pregnancy nutritional habits.""]",1
"Expression of Placental GAS5 and GRs\nQuantitative RT-PCR revealed that GAS5 and all GRs were expressed in human placentas ( n = 23); 13 were preterm labor (<37 gestational weeks) and 10 were term (>37 gestational weeks) labor, with GAS5 and GR α being the predominant transcripts.",1
It is evident that the major transcripts in the human placenta are GR α and GAS5.,1
"When relative mRNA abundance was calculated, an approximate 4-fold change in the GR α /GR-P in the preterm labor group was noted compared with the term group.",1
"In addition, a twofold increase in the GR α /GAS5 ratio was also noted in the preterm group compared to the term group (seeTable 2).",1
"In term placentas, there was a significant correlation between GR β and GR γ ( r = 0.580, P = 0.038) and with GR-P ( r = 0.980, P< 0.001).",1
"In the preterm group, the dynamics of GR splicing were altered, since GR α correlated with GR-P ( r = 0.710, P = 0.021) and GR β correlated with GAS5 ( r = 0.792, P = 0.011).",1
"However, no significant correlation was noted in the preterm group between fetal weight or maternal stress and the relative expression of GRs and GAS5.",1
"In the term group, the only significant correlation was between GAS5 and maternal stress ( r = −0.711, P = 0.021).",1
"Due to ethical restrictions, we were only able to assess the expression of GR α / β in 4 term and 3 preterm placentas.",1
"Since GR is present as different isoforms, multiple bands were observed and there was an expected interpatient variation in the protein expression.",1
Scanning densitometry of the bands corresponding to GR α / β normalized over GAPDH revealed no apparent differences in the expression of these variants between the term and the preterm groups (Figure 1(b)).,1
"Strong homogeneous staining mainly in the cytoplasm is detected in the syncytiotrophoblast cells on the outermost layer of the placental villi, with some scattered expression in cytotrophoblast cells (Figure 2(a)).",1
"Using RNA FISH, GAS5 localized primarily in syncytiotrophoblasts (Figure 2(c)).",1
This is a first time that GAS5 localization has been studied in human placentas.,1
GAS5 was significantly lower in expression in JEG-3 cells when compared to BeWo under basal conditions (Figure 3(a)).,1
"For the GRs, significantly higher expression levels were detected only for GR γ and GR-P in the JEG-3 cells compared to the BeWo cells (Figure 3(b)).",1
"When BeWo and JEG-3 cells were treated with cortisol 10\u2009nM, 100\u2009nM, or 1000\u2009nM, the expression of GAS5 was significantly upregulated (all P< 0.05) compared with their corresponding basal levels (Figure 4(a)).",1
"However, cortisol treatments did not exert any significant changes in the gene expression of GR α (Figure 4(b)), GR β (Figure 4(c)), GR γ (Figure 4(d)), and GR-P in either of the cell lines (Figure 4(e)).",1
"In addition, there were no apparent changes in protein expression of GR α / β in BeWo cells treated with 10–1000\u2009nM of cortisol, corroborating the qPCR studies (data not shown).",1
"[""Since the maternal attitude towards the pregnancy was a significant predictor of fetal birth weight, we reexamined this association as a function of the GR genepolymorphisms, resembling a gene-environment interaction and statistically controlling for mothers' age, BMI, pregnancy planning, and pregnancy nutritional habits, to remove any potential sources of statistical bias that could skew our data.""]",1
"Statistical analysis of the maternal Tht111 I polymorphism has shown an inverse correlation between negative maternal attitude and infant birth weight ( r = −0.41, P = 0.030), only in Tht111 I CC polymorphism subgroup.",1
"In Tht111 I CT, no significant correlations were noted, controlling for age, BMI, pregnancy planning, and consumption of fast food during pregnancy.",1
"These data point towards an interaction between stress and genetics, since only in the CC polymorphic GR group did negative maternal attitude predict fetal weight reduction, but not in the CT group, independent of confounders.",1
"[""Hence, the effects of maternal attitudes on fetal weight depend on the mother's polymorphism of GR gene.""]",1
None of the remaining GR polymorphism subgroups demonstrated any differential correlations between maternal attitudes and fetal weight (data not shown).,1
Discussion\nThe present study extends previous findings and provides evidence for the first time how maternal stress and GR polymorphisms can potentially affect fetal outcome together.,1
"As reviewed previously, prenatal maternal stress has been shown to have long-term effects on the psychological as well as behavioral development of the offspring [15,16].",1
"In our cohort, women with negative attitudes exhibited higher levels of stress during pregnancy compared to women with neutral/positive attitudes and gave birth to infants with lower birth weights than those with positive/neutral attitudes towards their pregnancy (500\u2009gr difference [13]).",1
"In terms of the polymorphisms analyses, only the maternal Tth111 I polymorphism was suggestive of a gene-environment interaction since, only in Tth111 I (CC), negative versus positive/neutral maternal attitudes towards the pregnancy predicted fetal weight reduction, but not in the Tth111 I (GC) group, independent of important confounders.",1
"[""These confounders included women's age and BMI and were not explained by gestational age.""]",1
"This is the first time that a gene-environment interaction between a GR polymorphism and maternal attitudes towards pregnancy was found, in relation to fetal weight.",1
To this date there has been some contradicting evidence as to the role of these polymorphisms in fetal outcomes [17–19].,1
"However, controversy surrounds the exact mechanisms by which these responses are regulated.",1
GR alternative splicing might also influence the subsequent activation of signalling pathways by glucocorticoids [20].,1
"In our study, we have shown that all known transcripts of GR splice variants are expressed in the human placenta with GR α being the predominant transcript in all categories studied.",1
These data corroborate a previous preliminary study of placental GRs [20].,1
"Moreover, we demonstrate for the first time the expression of GAS5 in human placentas.",1
We decided to incorporate GAS5 in the current study as it can act as a GR DNA binding decoy and as a result compromise its activity [8].,1
"Interestingly, GAS5 and GR α were the predominant transcripts in both term and preterm placentas.",1
"Here, we provide further information about the regulation of this transcript by cortisol using two in vitro models as it is upregulated by cortisol in a dose-independent manner.",1
This finding provides further evidence of regulation of GAS5 by stress and corroborates initial in vivo data in mice [21].,1
"In this study using C57BL/6 male mice, stress induced GAS5 RNA levels in the hippocampus and this increase was accompanied by a rise of corticosterone levels [22].",1
These in vitro and in vivo observations together are highly suggestive of a functional link between stress and this ncRNA.,1
"In view of previous data in HeLa cells, where GAS5 translocates from the cytoplasm into the nucleus with GR in response to dexamethasone [8], this colocalization is highly suggestive of a potential crosstalk at placental level between GAS5 and the GR.",1
"Preterm labor is associated with high mortality and morbidity [22] and a recent study pointed towards an association between maternal stress and complications of pregnancy, especially preterm birth [23].",1
"There is some controversy surrounding the exact function of GR β , but it appears to exert a dominant-negative effect on GR α -induced transcriptional activity [8].",1
GR γ is a ligand-dependent transcription factor with reduced transactivating activity and its function is still under investigation.,1
"Similarly, little is known about the role of GR-P, a truncated isoform that lacks a large part of the ligand-binding domain, including the domains for silencing of GR in the absence of hormone and transcriptional activation [24].",1
"In our study, an approximate 4-fold change in the GR α /GR-P in preterm labor was detected.",1
