PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC7222517	PMC7222517_138	25892	25973	.	.	25972	25973	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	dynamic	NN	25974	25981	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	;	:	25981	25982	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	one	CD	25983	25986	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	-	:	25986	25987	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	vs	NN	25987	25989	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	-	:	25989	25990	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	many	JJ	25990	25994	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	)	)	25994	25995	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	relationships	NNS	25996	26009	O	None	None	None
PMC7222517	PMC7222517_139	25974	26010	.	.	26009	26010	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	d	NN	26011	26012	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	Summary	NNP	26013	26020	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	statistics	NNS	26021	26031	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	of	IN	26032	26034	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	where	WRB	26035	26040	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	genes	NNS	26041	26046	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	lie	VBP	26047	26050	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	on	IN	26051	26053	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	the	DT	26054	26057	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	PCC	NNP	26058	26061	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	vs	NN	26062	26064	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	MIC	NNP	26065	26068	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	plot	NN	26069	26073	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	along	IN	26074	26079	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	with	IN	26080	26084	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	their	PRP$	26085	26090	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	respective	JJ	26091	26101	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	differential	JJ	26102	26114	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	expression	NN	26115	26125	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	values	NNS	26126	26132	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	as	IN	26133	26135	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	visualized	VBN	26136	26146	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	in	IN	26147	26149	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	(	(	26150	26151	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	b	NN	26151	26152	O	None	None	None
PMC7222517	PMC7222517_140	26011	26154	).	NN	26152	26154	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	We	PRP	26156	26158	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	analytically	RB	26159	26171	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	assed	VBD	26172	26177	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	both	DT	26178	26182	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	linear	JJ	26183	26189	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	and	CC	26190	26193	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	non	JJ	26194	26197	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	-	:	26197	26198	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	linear	JJ	26198	26204	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	relationships	NNS	26205	26218	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	by	IN	26219	26221	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	comparing	VBG	26222	26231	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	the	DT	26232	26235	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	MIC	NNP	26236	26239	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	versus	NN	26240	26246	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	Pearson	NNP	26247	26254	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	<	NNP	26254	26255	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	U	NNP	26255	26256	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	+	NNP	26256	26257	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	2019	CD	26257	26261	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	>	NNP	26261	26262	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	s	NN	26262	26263	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	R	NNP	26264	26265	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	(	(	26266	26267	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	Fig	NNP	26267	26270	O	None	None	None
PMC7222517	PMC7222517_141	26156	26271	.	.	26270	26271	O	None	None	None
PMC7222517	PMC7222517_142	26272	26276	3c	CD	26272	26274	O	None	None	None
PMC7222517	PMC7222517_142	26272	26276	).	NN	26274	26276	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	From	IN	26277	26281	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	this	DT	26282	26286	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	we	PRP	26287	26289	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	determined	VBD	26290	26300	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	that	IN	26301	26305	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	of	IN	26306	26308	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	the	DT	26309	26312	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	41	CD	26313	26315	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	,	,	26315	26316	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	914	CD	26316	26319	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	transcripts	NNS	26320	26331	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	interrogated	VBN	26332	26344	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	only	RB	26345	26349	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	0	CD	26350	26351	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	.	.	26351	26352	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	03	CD	26352	26354	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	%	NN	26354	26355	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	(	(	26356	26357	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	N	NNP	26357	26358	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	<	NNP	26358	26359	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	U	NNP	26359	26360	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	+	VBD	26360	26361	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	00A0	CD	26361	26365	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	>=<	NNP	26365	26368	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	U	NNP	26368	26369	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	+	NNP	26369	26370	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	2009	CD	26370	26374	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	>	NNP	26374	26375	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	13	CD	26375	26377	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	)	)	26377	26378	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	genes	NNS	26379	26384	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	maintain	VBP	26385	26393	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	expression	NN	26394	26404	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	levels	NNS	26405	26411	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	that	WDT	26412	26416	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	differ	VBP	26417	26423	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	based	VBN	26424	26429	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	on	IN	26430	26432	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	age	NN	26433	26436	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	group	NN	26437	26442	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	(	(	26443	26444	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	Fig	NNP	26444	26447	O	None	None	None
PMC7222517	PMC7222517_143	26277	26448	.	.	26447	26448	O	None	None	None
PMC7222517	PMC7222517_144	26449	26453	3d	CD	26449	26451	O	None	None	None
PMC7222517	PMC7222517_144	26449	26453	).	NN	26451	26453	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	The	DT	26454	26457	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	encoded	JJ	26458	26465	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	genes	NNS	26466	26471	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	include	VBP	26472	26479	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	a	DT	26480	26481	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	long	JJ	26482	26486	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	intergenic	JJ	26487	26497	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	non	NN	26498	26501	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	-	:	26501	26502	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	protein	NN	26502	26509	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	coding	VBG	26510	26516	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	gene	NN	26517	26521	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	,	,	26521	26522	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	innate	VB	26523	26529	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	immune	JJ	26530	26536	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	system	NN	26537	26543	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	related	VBN	26544	26551	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	genes	NNS	26552	26557	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	,	,	26557	26558	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	a	DT	26559	26560	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	chromosomal	JJ	26561	26572	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	open	JJ	26573	26577	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	reading	NN	26578	26585	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	frame	NN	26586	26591	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	,	,	26591	26592	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	and	CC	26593	26596	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	a	DT	26597	26598	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	keratin	JJ	26599	26606	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	metabolism	NN	26607	26617	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	related	VBN	26618	26625	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	gene	NN	26626	26630	O	None	None	None
PMC7222517	PMC7222517_145	26454	26631	.	.	26630	26631	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	When	WRB	26632	26636	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	cross	NN	26637	26642	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	-	:	26642	26643	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	checked	VBN	26643	26650	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	with	IN	26651	26655	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	canonical	JJ	26656	26665	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	differential	JJ	26666	26678	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	analysis	NN	26679	26687	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	methods	NNS	26688	26695	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	,	,	26695	26696	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	four	CD	26697	26701	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	genes	NNS	26702	26707	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	(	(	26708	26709	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	FBXL16	NNP	26709	26715	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	,	,	26715	26716	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	COG8	NNP	26717	26721	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	,	,	26721	26722	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	CHST2	NNP	26723	26728	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	,	,	26728	26729	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	and	CC	26730	26733	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	TMCC2	NNP	26734	26739	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	)	)	26739	26740	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	were	VBD	26741	26745	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	statistically	RB	26746	26759	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	significant	JJ	26760	26771	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	as	IN	26772	26774	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	determined	VBN	26775	26785	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	by	IN	26786	26788	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	p	NN	26789	26790	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	-	:	26790	26791	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	value	NN	26791	26796	O	None	None	None
PMC7222517	PMC7222517_146	26632	26797	.	.	26796	26797	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	However	RB	26798	26805	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	,	,	26805	26806	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	Log	NNP	26807	26810	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	Fold	NNP	26811	26815	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	Change	NNP	26816	26822	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	(	(	26823	26824	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	LFC	NNP	26824	26827	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	)	)	26827	26828	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	magnitudes	NNS	26829	26839	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	were	VBD	26840	26844	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	less	JJR	26845	26849	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	than	IN	26850	26854	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	1	CD	26855	26856	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	for	IN	26857	26860	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	all	DT	26861	26864	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	but	CC	26865	26868	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	FBXL16	NNP	26869	26875	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	(	(	26876	26877	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	LFC	NNP	26877	26880	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	<	NNP	26880	26881	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	U	NNP	26881	26882	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	+	NNP	26882	26883	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	2009	CD	26883	26887	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	>=<	NNP	26887	26890	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	U	NNP	26890	26891	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	+	NNP	26891	26892	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	2009	CD	26892	26896	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	>	NNP	26896	26897	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	1	CD	26897	26898	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	.	.	26898	26899	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	38	CD	26899	26901	O	None	None	None
PMC7222517	PMC7222517_147	26798	26903	).	NN	26901	26903	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	Of	IN	26904	26906	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	the	DT	26907	26910	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	seven	CD	26911	26916	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	genes	NNS	26917	26922	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	identified	VBN	26923	26933	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	,	,	26933	26934	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	none	NN	26935	26939	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	are	VBP	26940	26943	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	currently	RB	26944	26953	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	of	IN	26954	26956	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	therapeutic	JJ	26957	26968	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	interest	NN	26969	26977	O	None	None	None
PMC7222517	PMC7222517_148	26904	26978	.	.	26977	26978	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Ontology	NNP	26980	26988	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	assessment	NN	26989	26999	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	of	IN	27000	27002	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	deep	JJ	27003	27007	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	learning	NN	27008	27016	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	identified	JJ	27017	27027	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	age	NN	27028	27031	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	group	NN	27032	27037	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	-	:	27037	27038	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	differentiable	JJ	27038	27052	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	transcripts	NNS	27053	27064	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Following	VBG	27065	27074	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	classification	NN	27075	27089	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	using	VBG	27090	27095	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	the	DT	27096	27099	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	HD	NNP	27100	27102	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Spot	NNP	27103	27107	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	algorithm	NN	27108	27117	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	,	,	27117	27118	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	the	DT	27119	27122	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	50	CD	27123	27125	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	(	(	27126	27127	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	0	CD	27127	27128	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	.	.	27128	27129	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	20	CD	27129	27131	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	%)	JJ	27131	27133	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	transcripts	NNS	27134	27145	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	with	IN	27146	27150	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	the	DT	27151	27154	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	highest	JJS	27155	27162	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Shapley	NN	27163	27170	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	values	NNS	27171	27177	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	(	(	27178	27179	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Fig	NNP	27179	27182	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	.<	NNP	27182	27184	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	U	NNP	27184	27185	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	+	VBD	27185	27186	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	00A0	CD	27186	27190	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	>	NNP	27190	27191	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	4a	CD	27191	27193	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	)	)	27193	27194	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	and	CC	27195	27198	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	the	DT	27199	27202	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	20	CD	27203	27205	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	previously	RB	27206	27216	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	identified	VBN	27217	27227	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	potential	JJ	27228	27237	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	therapeutic	JJ	27238	27249	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	targets	NNS	27250	27257	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	were	VBD	27258	27262	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	examined	VBN	27263	27271	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	using	VBG	27272	27277	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	a	DT	27278	27279	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Metascape	NN	27280	27289	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	analysis	NN	27290	27298	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	(	(	27299	27300	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	Fig	NNP	27300	27303	O	None	None	None
PMC7222517	PMC7222517_149	26980	27304	.	.	27303	27304	O	None	None	None
PMC7222517	PMC7222517_150	27305	27309	4b	CD	27305	27307	O	None	None	None
PMC7222517	PMC7222517_150	27305	27309	).	NN	27307	27309	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	HD	NNP	27310	27312	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	Spot	NNP	27313	27317	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	identified	VBD	27318	27328	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	primarily	RB	27329	27338	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	pseudogenes	NNS	27339	27350	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	,	,	27350	27351	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	novel	JJ	27352	27357	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	transcripts	NNS	27358	27369	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	,	,	27369	27370	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	and	CC	27371	27374	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	non	SYM	27375	27378	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	-	:	27378	27379	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	coding	VBG	27379	27385	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	transcripts	NNS	27386	27397	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	as	IN	27398	27400	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	most	JJS	27401	27405	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	differentiable	JJ	27406	27420	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	between	IN	27421	27428	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	age	NN	27429	27432	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	groups	NNS	27433	27439	O	None	None	None
PMC7222517	PMC7222517_151	27310	27440	.	.	27439	27440	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	Only	RB	27441	27445	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	one	CD	27446	27449	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	ontology	NN	27450	27458	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	group	NN	27459	27464	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	(	(	27465	27466	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	GO	NNP	27466	27468	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	:	:	27468	27469	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	0051222	CD	27469	27476	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	)	)	27476	27477	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	is	VBZ	27478	27480	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	enriched	VBN	27481	27489	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	in	IN	27490	27492	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	HD	NNP	27493	27495	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	spot	NN	27496	27500	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	analysis	NN	27501	27509	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	and	CC	27510	27513	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	it	PRP	27514	27516	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	is	VBZ	27517	27519	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	also	RB	27520	27524	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	enriched	VBN	27525	27533	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	(	(	27534	27535	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	though	IN	27535	27541	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	more	RBR	27542	27546	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	significantly	RB	27547	27560	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	)	)	27560	27561	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	with	IN	27562	27566	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	respect	NN	27567	27574	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	to	TO	27575	27577	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	the	DT	27578	27581	O	None	None	None
PMC7222517	PMC7222517_152	27441	27602	therapeutic	JJ	27582	27593	O	None	None	None
